originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_pt.imageset/chicken6_pt_iphone4.jpg,640,960,0,0,0.433333333333,0.577777777778
originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_ls.imageset/chicken6_ls_ipad.jpg,1024,768,0.0283333333333,0.0716666666667,0.555,0.466666666667
originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_pt.imageset/chicken6_pt_ipad.jpg,768,1024,0,0,0.433333333333,0.577777777778
originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_ls.imageset/chicken6_ls_ipadretina.jpg,2048,1536,0.0283333333333,0.0716666666667,0.555,0.466666666667
originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_pt.imageset/chicken6_pt_ipadretina.jpg,1536,2048,0,0,0.433333333333,0.577777777778
originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_ls.imageset/chicken6_ls_iphone5.jpg,1138,640,0.0866666666667,0.1,0.821666666667,0.5134375
originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_pt.imageset/chicken6_pt_iphone5.jpg,640,1138,0,0,0.5625,1
originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_ls.imageset/chicken6_ls_iphone6.jpg,1334,750,0.0866666666667,0.1,0.821666666667,0.5134375
originals/domestic/chicken/chicken6.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/chicken6_pt.imageset/chicken6_pt_iphone6.jpg,750,1334,0,0,0.5625,1
originals/domestic/cow/cow1.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow1.imageset/cow1_iphone4.jpg,960,640,0,0,0.928333333333,1
originals/domestic/cow/cow1.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow1.imageset/cow1_ipad.jpg,1024,768,0,0,0.928333333333,1
originals/domestic/cow/cow1.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow1.imageset/cow1_ipadretina.jpg,2048,1536,0,0,0.928333333333,1
originals/domestic/cow/cow1.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow1.imageset/cow1_iphone5.jpg,1138,640,0,0,1,1
originals/domestic/cow/cow1.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow1.imageset/cow1_iphone6.jpg,1334,750,0,0,1,1
originals/domestic/cow/cow2.jpg,/Users/michaelishmael/Dev/Projects/baby-flashcard-app/media/xcassets/cow2.imageset/cow2_iphone4.jpg,960,677.153558052,0.0875,0,1,1
